"","X","series","treespec","categ","elev","corS90","corS20","size","age","cordif","site_code","qup","species"
"521",644,"P000141PISY","PISY","moderate",760,0.329979352866327,0.366736597679487,93290.9405496728,119.317073170732,0.03675724481316,"P000141PISY",FALSE,"PISY"
"522",645,"P800040FASY","FASY","moderate",974,-0.425073387726998,-0.302450683425536,125597.44023,153.8,0.122622704301462,"P800040FASY",FALSE,"FASY"
"523",646,"P000235PCAB","PCAB","extreme",1415,-0.149348877708234,-0.141407732939609,16252.2879501385,73.2894736842105,0.00794114476862498,"P000235PCAB",FALSE,"PCAB"
"524",648,"P810901FASY","FASY","acid",1099.43,-0.403095171572882,-0.34336867284162,200386.794204082,194.47619047619,0.059726498731262,"P810901FASY",FALSE,"FASY"
"525",649,"M000113ABAL","ABAL","acid",865,-0.219783078397098,-0.273422044710381,230308.05624,160.933333333333,-0.053638966313283,"M000113ABAL",FALSE,"ABAL"
"526",650,"P810204PCAB","PCAB","moist",747.11,-0.0191729334176664,-0.141831536743912,66654.682,134,-0.122658603326246,"P810204PCAB",FALSE,"PCAB"
"527",651,"P000117PISY","PISY","extreme",365.336249,0.176588743293075,0.149590102531695,78341.1834615385,110,-0.02699864076138,"P000117PISY",FALSE,"PISY"
"528",652,"V002224PCAB","PCAB","moderate",850,-0.209470110544119,-0.048199396714407,45039.321359375,63.425,0.161270713829712,"V002224PCAB",FALSE,"PCAB"
"529",653,"V002314PCAB","PCAB","moderate",555,0.373575128929426,0.66982404354979,105254.204425781,66.1875,0.296248914620364,"V002314PCAB",FALSE,"PCAB"
"530",654,"M000057QUPE","QUPE","rich",320,0.124517294639245,0.101523422855912,174106.807218837,140.157894736842,-0.022993871783333,"M000057QUPE",TRUE,"QUSP"
"531",655,"P800035FASY","FASY","moist",965,-0.464451816175292,-0.170229946270135,96010.9682962963,122.666666666667,0.294221869905157,"P800035FASY",FALSE,"FASY"
"532",656,"V002418ABAL","ABAL","moderate",540,-0.155507995219399,0.11444799008809,136671.036950113,138.261904761905,0.269955985307489,"V002418ABAL",FALSE,"ABAL"
"533",657,"P810159PCAB","PCAB","acid",1270,-0.396437996062092,0.00611990545591568,163647.525387755,158.857142857143,0.402557901518008,"P810159PCAB",FALSE,"PCAB"
"534",658,"P810171PCAB","PCAB","rich",1010,0.0305355919110677,0.010881455653037,261720.783747803,131.296875,-0.0196541362580307,"P810171PCAB",FALSE,"PCAB"
"535",659,"C004252PCAB","PCAB","acid",1243,-0.184767961977042,-0.332603276731095,103697.798647242,168.387096774194,-0.147835314754053,"C004252PCAB",FALSE,"PCAB"
"536",660,"T005026PCAB","PCAB","acid",972,-0.192279742990683,0.00735961118467352,90177.6396686391,114.153846153846,0.199639354175357,"T005026PCAB",FALSE,"PCAB"
"537",662,"V002348PCAB","PCAB","moderate",480,0.51415393264851,0.699264634685914,80483.20761,66.3,0.185110702037404,"V002348PCAB",FALSE,"PCAB"
"538",663,"P800058PISY","PISY","moderate",540,0.282954927519699,0.143545357650885,101846.508421875,139.125,-0.139409569868814,"P800058PISY",FALSE,"PISY"
"539",664,"M000010PCAB","PCAB","acid",680,-0.101959698497122,0.294576641658813,113456.059875,76.5,0.396536340155935,"M000010PCAB",FALSE,"PCAB"
"540",665,"P810105PCAB","PCAB","rich",1020.25,0.185388194495777,0.120540170076102,350167.147111111,230.666666666667,-0.064848024419675,"P810105PCAB",FALSE,"PCAB"
"541",667,"M000054QURO","QURO","moderate",310,0.283153770474822,0.0572935231223938,180076.303285714,117.428571428571,-0.225860247352428,"M000054QURO",TRUE,"QUSP"
"542",669,"C004211PISY","PISY","moist",729,0.00671924632738499,-0.0738404483127699,1138845676.7976,112.8,-0.0805596946401549,"C004211PISY",FALSE,"PISY"
"543",670,"P000131PCAB","PCAB","rich",930.865627,-0.307869433817241,0.0972146452321833,168723.844355388,99.4347826086957,0.405084079049424,"P000131PCAB",FALSE,"PCAB"
"544",671,"P800029FASY","FASY","moderate",855.327,-0.289127856294639,-0.0996146412601405,125675.65912963,123.944444444444,0.189513215034499,"P800029FASY",FALSE,"FASY"
"545",672,"P800023PCAB","PCAB","acid",772.221,-0.0881206773484968,0.205220893614023,231387.837037037,140.333333333333,0.29334157096252,"P800023PCAB",FALSE,"PCAB"
"546",674,"P000802FASY","FASY","rich",678,-0.37549467257177,-0.0371059273659713,159958.97472,117.1,0.338388745205799,"P000802FASY",FALSE,"FASY"
"547",675,"V002395PCAB","PCAB","moist",590,0.161930839186565,0.0844200426576961,142906.535695266,92.4615384615385,-0.0775107965288689,"V002395PCAB",FALSE,"PCAB"
"548",678,"C004077QUPE","QUPE","extreme",530,0.310448040149354,-0.155289862683338,50124.8334556213,153.538461538462,-0.465737902832692,"C004077QUPE",TRUE,"QUSP"
"549",679,"P000810FASY","FASY","moderate",435,0.3829915680856,0.338230673829928,158033.85899093,103.380952380952,-0.044760894255672,"P000810FASY",FALSE,"FASY"
"550",680,"C004106FASY","FASY","extreme",597,-0.363844074910582,-0.0029312752512138,232594.370555556,179.666666666667,0.360912799659368,"C004106FASY",FALSE,"FASY"
"551",681,"V002211PCAB","PCAB","moderate",630,0.457513477787164,0.680786774736165,60487.6629143519,38.5833333333333,0.223273296949001,"V002211PCAB",FALSE,"PCAB"
"552",682,"V002306PCAB","PCAB","moderate",480,0.297320509418988,0.471232325678447,88912.5970221607,51.3157894736842,0.173911816259459,"V002306PCAB",FALSE,"PCAB"
"553",683,"C004049PISY","PISY","moderate",415,0.431299064595976,0.537541388492206,50038.8844131944,87.2083333333333,0.10624232389623,"C004049PISY",FALSE,"PISY"
"554",684,"P810215FASY","FASY","rich",747.11,-0.153031628884054,0.282781010706705,230396.6364375,178.25,0.435812639590759,"P810215FASY",FALSE,"FASY"
"555",685,"C004053PISY","PISY","acid",295,0.274259823645372,-0.00885481857249888,76062.01386,91.7,-0.283114642217871,"C004053PISY",FALSE,"PISY"
"556",686,"V002218FASY","FASY","moderate",850,-0.274948984021869,-0.380061321956822,64344.1909176955,81.4444444444444,-0.105112337934953,"V002218FASY",FALSE,"FASY"
"557",687,"V002265FASY","FASY","acid",880,-0.191179990228926,-0.225265513059001,50340.8333088889,68.3666666666667,-0.034085522830075,"V002265FASY",FALSE,"FASY"
"558",688,"C004271PCAB","PCAB","moist",1059,-0.359805529970336,-0.28028631665112,130758.8467926,150.54,0.079519213319216,"C004271PCAB",FALSE,"PCAB"
"559",689,"V002277PCAB","PCAB","acid",648,0.460212737100166,0.418968339859165,72542.641618125,58.275,-0.041244397241001,"V002277PCAB",FALSE,"PCAB"
"560",690,"C004219PCAB","PCAB","moist",752,0.0322205030351769,0.108223980361993,853153132.115083,56.75,0.0760034773268161,"C004219PCAB",FALSE,"PCAB"
"561",691,"M000017PCAB","PCAB","acid",601,0.0627939498652502,0.225231990893167,161992.5062,93.8,0.162438041027917,"M000017PCAB",FALSE,"PCAB"
"562",694,"T005011PCAB","PCAB","acid",675,0.30676768399428,0.373131462295196,84952.8707603306,88.9090909090909,0.066363778300916,"T005011PCAB",FALSE,"PCAB"
"563",695,"M000063QUPE","QUPE","moderate",440,-0.0505997189264964,-0.182720308436687,165757.2641875,149.75,-0.132120589510191,"M000063QUPE",TRUE,"QUSP"
"564",696,"C004249PCAB","PCAB","acid",1255,-0.279807862188505,-0.150756771587541,197881.817128889,184.033333333333,0.129051090600964,"C004249PCAB",FALSE,"PCAB"
"565",697,"U006004PCAB","PCAB","moderate",983,-0.314685354790816,0.0790926209713376,153437.914380952,111.52380952381,0.393777975762154,"U006004PCAB",FALSE,"PCAB"
"566",698,"C004095FASY","FASY","extreme",645,-0.138927440812997,-0.0547226518047169,145034.531975309,129.444444444444,0.0842047890082801,"C004095FASY",FALSE,"FASY"
"567",699,"M000033PCAB","PCAB","acid",430,0.51809997797517,0.833431806471209,50917.56266,67.7,0.315331828496039,"M000033PCAB",FALSE,"PCAB"
"568",701,"V002328PCAB","PCAB","moderate",410,0.636530511050755,0.615956212369282,87706.2342575,63.65,-0.020574298681473,"V002328PCAB",FALSE,"PCAB"
"569",702,"V002361PCAB","PCAB","rich",305,0.616798796460412,0.25428847724229,294721.124105,110.45,-0.362510319218122,"V002361PCAB",FALSE,"PCAB"
"570",703,"P000838PCAB","PCAB","extreme",594,0.296096558650479,0.109617674443152,69738.0707831633,153.357142857143,-0.186478884207327,"P000838PCAB",FALSE,"PCAB"
"571",704,"M000103FASY","FASY","moderate",800,0.0100013398122716,0.193463058545357,105027.850639456,77.5238095238095,0.183461718733085,"M000103FASY",FALSE,"FASY"
"572",705,"M000096PCAB","PCAB","moist",1185,-0.164505147063767,-0.422914194143329,72242.8905123967,112.909090909091,-0.258409047079562,"M000096PCAB",FALSE,"PCAB"
"573",706,"V002309FASY","FASY","moderate",780,-0.348734032619244,-0.31277709378821,29518.4877777778,73.3333333333333,0.035956938831034,"V002309FASY",FALSE,"FASY"
"574",707,"M003802QURO","QURO","moist",185,0.210225908268173,0.457469728307954,594426.108522727,155.681818181818,0.247243820039781,"M003802QURO",TRUE,"QUSP"
"575",708,"T005021PCAB","PCAB","moist",886,-0.297016404681766,0.0348760248539637,89778.486,78,0.33189242953573,"T005021PCAB",FALSE,"PCAB"
"576",709,"P000237PCAB","PCAB","extreme",1345,-0.493225247821061,-0.0348710724014212,50288.9815424554,89.1162790697674,0.45835417541964,"P000237PCAB",FALSE,"PCAB"
"577",710,"M000084PCAB","PCAB","acid",275,0.447054407507317,0.367959966327974,94210.7321875,103.75,-0.079094441179343,"M000084PCAB",FALSE,"PCAB"
"578",711,"V002267FASY","FASY","acid",990,-0.332971254324254,-0.409774899977237,70488.3405231867,107.51724137931,-0.076803645652983,"V002267FASY",FALSE,"FASY"
"579",712,"C004096FASY","FASY","extreme",644,-0.147459004289369,0.130638374112094,132560.508970273,100.448275862069,0.278097378401463,"C004096FASY",FALSE,"FASY"
"580",713,"V002394ABAL","ABAL","moist",590,-0.115155695516846,0.136502555343496,109614.04914375,89.725,0.251658250860342,"V002394ABAL",FALSE,"ABAL"
"581",714,"C004063PISY","PISY","acid",512,0.147745625409752,0.0690105150222326,57133.58976,72.96,-0.0787351103875194,"C004063PISY",FALSE,"PISY"
"582",715,"P000201PCAB","PCAB","acid",900,0.0288323482766936,-0.176963289058495,165788.63336,74.9,-0.205795637335189,"P000201PCAB",FALSE,"PCAB"
"583",716,"P810603FASY","FASY","moderate",768.69,-0.107659879108587,0.155822088882844,16549.0679057004,65.4279069767442,0.263481967991431,"P810603FASY",FALSE,"FASY"
"584",717,"P000146PCAB","PCAB","acid",650,0.369218288354291,0.530624477088289,217923.72058625,186.025,0.161406188733998,"P000146PCAB",FALSE,"PCAB"
"585",718,"V002380PCAB","PCAB","moderate",797,0.0310033552293899,0.262563748079731,93702.6708888889,73.8333333333333,0.231560392850341,"V002380PCAB",FALSE,"PCAB"
"587",721,"V002223PCAB","PCAB","extreme",1300,-0.194440033345553,0.267686849694842,42160.5204369806,89.4473684210526,0.462126883040395,"V002223PCAB",FALSE,"PCAB"
"588",723,"V002323PCAB","PCAB","moderate",555,0.396358026507335,0.431284361001868,81751.2547530864,64.5555555555556,0.034926334494533,"V002323PCAB",FALSE,"PCAB"
"589",724,"P000826QURO","QURO","moist",226,0.0587261804740327,0.13077333745044,231460.354957101,122.961538461538,0.0720471569764073,"P000826QURO",TRUE,"QUSP"
"590",726,"P000112PISY","PISY","extreme",413.364687,0.0570980244454411,0.27915118300558,63115.5319674556,149.615384615385,0.222053158560139,"P000112PISY",FALSE,"PISY"
"591",728,"T005029PCAB","PCAB","moist",1095,-0.185487722276301,-0.343007317020514,7891.363125,107.125,-0.157519594744213,"T005029PCAB",FALSE,"PCAB"
"592",729,"P800055FASY","FASY","moderate",355,0.0997569674824793,0.657213722914923,237866.59091625,232.275,0.557456755432444,"P800055FASY",FALSE,"FASY"
"593",730,"P000222PCAB","PCAB","extreme",1270,-0.0818168891005591,-0.315508734912363,33514.4387231405,86.3181818181818,-0.233691845811804,"P000222PCAB",FALSE,"PCAB"
"595",736,"M000132PISY","PISY","moderate",395,0.307829144013097,0.623967034361605,103568.801628906,141.0625,0.316137890348508,"M000132PISY",FALSE,"PISY"
"596",737,"P800044PISY","PISY","moderate",455,0.227166455736766,0.300298166074839,175777.54850189,126.934782608696,0.073131710338073,"P800044PISY",FALSE,"PISY"
"597",738,"P000228PCAB","PCAB","extreme",1360,-2.45759937515999e-05,-0.161310561323245,16591.0830589569,63.5952380952381,-0.161285985329493,"P000228PCAB",FALSE,"PCAB"
"598",739,"M000042PCAB","PCAB","moderate",841,-0.00315281864484847,0.287818300568596,107096.561194589,80.9032258064516,0.290971119213444,"M000042PCAB",FALSE,"PCAB"
"599",740,"C004041FASY","FASY","moist",535,0.147323892347622,0.162797533494203,102480.97104,86.4,0.015473641146581,"C004041FASY",FALSE,"FASY"
"600",741,"V002367PCAB","PCAB","moderate",365,-0.0736416448130623,0.205443423467568,433723.636305556,144.083333333333,0.27908506828063,"V002367PCAB",FALSE,"PCAB"
"601",742,"C004247PCAB","PCAB","acid",1198,-0.416084531050944,-0.128669228891579,150515.431050554,102.342105263158,0.287415302159365,"C004247PCAB",FALSE,"PCAB"
"602",743,"P800008PCAB","PCAB","moderate",936.985,0.021361408204555,0.0796073947510078,289912.681518519,148.833333333333,0.0582459865464528,"P800008PCAB",FALSE,"PCAB"
"603",744,"V002410ABAL","ABAL","moderate",540,-0.0796079123047108,0.335319499624331,103558.829814815,88.3333333333333,0.414927411929042,"V002410ABAL",FALSE,"ABAL"
"604",746,"V002356PCAB","PCAB","moist",350,0.372068475559952,0.242242396544644,110050.757015873,59.6666666666667,-0.129826079015308,"V002356PCAB",FALSE,"PCAB"
"605",747,"C004228PCAB","PCAB","moderate",680,0.341551392774614,0.150324317016067,736754315.854835,107.181818181818,-0.191227075758547,"C004228PCAB",FALSE,"PCAB"
"606",748,"P800006FASY","FASY","moderate",1067.71,-0.186371154671179,-0.340302337535274,141261.0717,269.9,-0.153931182864095,"P800006FASY",FALSE,"FASY"
"607",749,"P810405ABAL","ABAL","extreme",812,-0.463255742473705,0.281369532237629,97550.9531218836,106.326315789474,0.744625274711334,"P810405ABAL",FALSE,"ABAL"
"608",750,"P800019PCAB","PCAB","acid",738.47,0.349432095022327,0.16839556328684,151613.52395,101.5,-0.181036531735487,"P800019PCAB",FALSE,"PCAB"
"609",751,"C004102FASY","FASY","extreme",656,-0.272607440189256,-0.131282026172806,227079.976733471,182.136363636364,0.14132541401645,"C004102FASY",FALSE,"FASY"
"610",752,"P000246PCAB","PCAB","extreme",1490,-0.0841729921510648,0.020130100855368,5366.32373129252,27.3571428571429,0.104303093006433,"P000246PCAB",FALSE,"PCAB"
"611",753,"V002384PCAB","PCAB","moderate",527,0.139715460325521,0.44063526233553,88333.3210875,95.95,0.300919802010009,"V002384PCAB",FALSE,"PCAB"
"612",754,"M000100QUSP","QUSP","moist",250,0.18550061287932,0.390405881621662,175426.75646875,97.75,0.204905268742342,"M000100QUSP",TRUE,"QUSP"
"613",755,"P000226PCAB","PCAB","extreme",1400,0.141939543929454,-0.203166779385777,12382.4840816327,44.5714285714286,-0.345106323315231,"P000226PCAB",FALSE,"PCAB"
"614",757,"P000133PCAB","PCAB","acid",995.715997,-0.171324157604954,0.0181000974375598,118887.617392,123.4,0.189424255042514,"P000133PCAB",FALSE,"PCAB"
"615",758,"V002313FASY","FASY","moderate",560,0.0247777187913244,0.240721847717634,83475.4288698061,80.4736842105263,0.21594412892631,"V002313FASY",FALSE,"FASY"
"616",759,"P810152PCAB","PCAB","moderate",998,-0.129820319153539,-0.0211370033679982,268362.648522424,142.301369863014,0.108683315785541,"P810152PCAB",FALSE,"PCAB"
"617",760,"V002404ABAL","ABAL","rich",410,0.0201624690153757,-0.0975567997798226,121263.097951111,113.733333333333,-0.117719268795198,"V002404ABAL",FALSE,"ABAL"
"618",763,"M000097PCAB","PCAB","moist",1192,-0.372051404828607,-0.383521510552145,105798.3986609,148.647058823529,-0.011470105723538,"M000097PCAB",FALSE,"PCAB"
"619",764,"C004224PCAB","PCAB","acid",952,-0.173310547539662,0.0575001428770357,1210724271.5103,69.1,0.230810690416698,"C004224PCAB",FALSE,"PCAB"
"620",765,"M000071FASY","FASY","moderate",630,0.329528973651093,0.361709200393141,78409.5782041522,103.352941176471,0.032180226742048,"M000071FASY",FALSE,"FASY"
"621",766,"C004020FASY","FASY","moist",415,0.576910354560746,0.588841407426694,52571.708032,56.8,0.011931052865948,"C004020FASY",FALSE,"FASY"
"622",767,"V002411PCAB","PCAB","moderate",540,0.0733328461573781,0.51323102280606,163065.17201,89.05,0.439898176648682,"V002411PCAB",FALSE,"PCAB"
"623",768,"M000040PCAB","PCAB","moderate",421,0.544486721391373,0.794185543182196,50319.1908984375,73.125,0.249698821790823,"M000040PCAB",FALSE,"PCAB"
"624",769,"P800059PISY","PISY","moderate",545,0.38350661381843,0.543774243080698,111472.045400625,163.475,0.160267629262268,"P800059PISY",FALSE,"PISY"
"625",770,"P000003PCAB","PCAB","acid",880,0.0377146365586811,-0.189900109649302,93413.17764,103.1,-0.227614746207983,"P000003PCAB",FALSE,"PCAB"
"626",772,"C004058PCAB","PCAB","moderate",551,0.114861255017691,0.336470574407056,87902.4513572779,92.2173913043478,0.221609319389365,"C004058PCAB",FALSE,"PCAB"
"627",773,"M000106FASY","FASY","moderate",647,-0.19583637178157,0.00965089659484048,92484.0379944598,88.4736842105263,0.20548726837641,"M000106FASY",FALSE,"FASY"
"628",774,"C004036FASY","FASY","moderate",367,0.475665945913751,0.37257703496803,82168.9885520833,76.9166666666667,-0.103088910945721,"C004036FASY",FALSE,"FASY"
"629",775,"P810003ABAL","ABAL","moderate",778.71,-0.267667495742197,0.162984596430979,393274.30432,274,0.430652092173176,"P810003ABAL",FALSE,"ABAL"
"630",776,"P000149PISY","PISY","extreme",480,0.235135703735108,0.379826788734952,71849.112799308,124.058823529412,0.144691084999844,"P000149PISY",FALSE,"PISY"
"631",779,"P800043FASY","FASY","moderate",430,0.417894521751556,0.459476603635405,174345.620701247,116.690476190476,0.041582081883849,"P800043FASY",FALSE,"FASY"
"632",780,"P000115PISY","PISY","acid",361.25,0.337334292576304,0.229392981227406,87605.8397307692,94.5,-0.107941311348898,"P000115PISY",FALSE,"PISY"
"633",781,"M000117PCAB","PCAB","moderate",900,-0.213214054578157,0.476551575404687,214444.761356401,82.2941176470588,0.689765629982844,"M000117PCAB",FALSE,"PCAB"
"634",782,"C004006QUPE","QUPE","extreme",334,0.345531459920469,0.211144341642701,48499.5852096,137.04,-0.134387118277768,"C004006QUPE",TRUE,"QUSP"
"635",783,"M000114PCAB","PCAB","moderate",600,0.441970820500526,0.534553015892571,162520.431666667,78,0.092582195392045,"M000114PCAB",FALSE,"PCAB"
"636",784,"C004004ABAL","ABAL","moderate",526,-0.142867547654238,0.415523134691487,145582.14189414,112.95652173913,0.558390682345725,"C004004ABAL",FALSE,"ABAL"
"637",785,"T005030PCAB","PCAB","acid",1207,-0.261195042003458,-0.394638227556338,48716.4405765306,42.2142857142857,-0.13344318555288,"T005030PCAB",FALSE,"PCAB"
"638",787,"P811301PISY","PISY","acid",383.91,-0.269283550476512,0.248903904626738,51102.523,103,0.51818745510325,"P811301PISY",FALSE,"PISY"
"639",789,"M000091QUSP","QUSP","moderate",625,-0.0546679801380925,0.213049276611556,133847.1818125,94.25,0.267717256749649,"M000091QUSP",TRUE,"QUSP"
"640",790,"P810302QURO","QURO","extreme",434.61,0.023425238576703,0.0134691358167281,56377.2711966701,161.096774193548,-0.0099561027599749,"P810302QURO",TRUE,"QUSP"
"641",791,"P810203PCAB","PCAB","moderate",747.11,-0.213272090399454,0.0932304045375757,663605.376,192,0.30650249493703,"P810203PCAB",FALSE,"PCAB"
"642",792,"V002321FASY","FASY","moderate",550,0.0515520583964211,0.095671840072023,52350.98634375,67.875,0.0441197816756019,"V002321FASY",FALSE,"FASY"
"643",793,"U006003PCAB","PCAB","moderate",1033,-0.294060724781438,-0.0936410948904452,120929.2245,49.5,0.200419629890993,"U006003PCAB",FALSE,"PCAB"
"644",794,"P800013ABAL","ABAL","moderate",833.954,-0.185770391138911,0.182487916466915,260966.865,148.666666666667,0.368258307605826,"P800013ABAL",FALSE,"ABAL"
"645",795,"C004100FASY","FASY","extreme",598,-0.33223165688504,-0.16441973053629,276799.4783,170.75,0.16781192634875,"C004100FASY",FALSE,"FASY"
"646",796,"P000809QURO","QURO","moderate",467,0.233514074028445,0.14665065805753,82971.253805,132.05,-0.086863415970915,"P000809QURO",TRUE,"QUSP"
"647",797,"M000062QURO","QURO","moist",170,0.307586226022255,0.155418405553317,247683.048,173.5,-0.152167820468938,"M000062QURO",TRUE,"QUSP"
"648",798,"M000052QUPE","QUPE","moderate",360,0.377985406034803,0.476128439265728,85286.387175,92.5833333333333,0.098143033230925,"M000052QUPE",TRUE,"QUSP"
"649",799,"M000020PCAB","PCAB","acid",549,0.0520267952969816,0.50280060214982,112216.348816568,77.6923076923077,0.450773806852838,"M000020PCAB",FALSE,"PCAB"
"650",800,"M000009PCAB","PCAB","acid",703,0.172371914804931,0.419902531710818,94122.4585,70.5,0.247530616905887,"M000009PCAB",FALSE,"PCAB"
"651",801,"V002359PCAB","PCAB","moist",310,0.286928134533132,0.434347757237132,162372.395185,100.1,0.147419622704,"V002359PCAB",FALSE,"PCAB"
"652",802,"P000016QURO","QURO","moist",225,-0.0553362989924813,-0.23904293250142,250119.72,108.409090909091,-0.183706633508939,"P000016QURO",TRUE,"QUSP"
"653",803,"M000032PCAB","PCAB","moderate",564,0.554859849591913,0.645904434682561,67796.4446462585,67.5714285714286,0.0910445850906479,"M000032PCAB",FALSE,"PCAB"
"654",804,"P800017ABAL","ABAL","rich",1039.82,-0.35291378897779,0.0245583239478684,255659.52,160,0.377472112925658,"P800017ABAL",FALSE,"ABAL"
"655",805,"C004112FASY","FASY","extreme",699,-0.212909471786488,0.00596581985089693,169162.362081633,138.142857142857,0.218875291637385,"C004112FASY",FALSE,"FASY"
"656",806,"P810312QURO","QURO","extreme",434.61,-0.017204974693184,-0.135692933751933,59949.7437354506,176.45406360424,-0.118487959058749,"P810312QURO",TRUE,"QUSP"
"657",807,"P000129PCAB","PCAB","acid",1108.932186,-0.39325663388306,0.113194994813021,140825.536841716,118.038461538462,0.506451628696081,"P000129PCAB",FALSE,"PCAB"
"658",808,"V002396ABAL","ABAL","acid",775,-0.118066513219048,-0.00334114972788316,240470.787971894,160.884615384615,0.114725363491165,"V002396ABAL",FALSE,"ABAL"
"659",809,"V002318PCAB","PCAB","acid",1025,-0.0439662017058737,-0.0910908867273877,113148.482469136,97.7777777777778,-0.047124685021514,"V002318PCAB",FALSE,"PCAB"
"660",810,"P000109PISY","PISY","acid",382.539375,0.282320459891932,0.29491014699448,54897.1454926035,78.7307692307692,0.012589687102548,"P000109PISY",FALSE,"PISY"
"661",811,"V002301FASY","FASY","moderate",890,-0.0914149218915715,-0.0240242164910765,43247.3535,82.3333333333333,0.067390705400495,"V002301FASY",FALSE,"FASY"
"662",812,"V002364PCAB","PCAB","rich",415,0.34941394197688,0.0804412093376387,358397.474964497,146.653846153846,-0.268972732639241,"V002364PCAB",FALSE,"PCAB"
"663",813,"C004076QURO","QURO","moist",259,0.0454819619486747,0.248865802925318,124337.436864,99.6,0.203383840976643,"C004076QURO",TRUE,"QUSP"
"664",814,"V002398ABAL","ABAL","acid",705,-0.286991624218773,-0.0636429919382425,109208.343316116,100.977272727273,0.223348632280531,"V002398ABAL",FALSE,"ABAL"
"665",815,"M000089PCAB","PCAB","moderate",625,0.381889745028299,0.442159180084018,127614.101625,88.5,0.060269435055719,"M000089PCAB",FALSE,"PCAB"
"666",817,"C004104FASY","FASY","extreme",685,-0.085804467372242,-0.132056163730727,78871.1313345936,76.4347826086957,-0.046251696358485,"C004104FASY",FALSE,"FASY"
"667",818,"C004260PCAB","PCAB","acid",1328,-0.284645888254753,-0.310618944830816,179276.27141219,187.022727272727,-0.025973056576063,"C004260PCAB",FALSE,"PCAB"
"668",819,"P000244PCAB","PCAB","extreme",1360,-0.316055035317196,-0.137554580806318,61059.2563636364,98,0.178500454510878,"P000244PCAB",FALSE,"PCAB"
"669",820,"V002322PCAB","PCAB","moderate",550,0.301586698258498,0.5534278823764,52905.289633218,54.5882352941176,0.251841184117902,"V002322PCAB",FALSE,"PCAB"
"670",821,"M000098PCAB","PCAB","extreme",1237,-0.307134921856749,-0.475914353556322,124816.894463668,125.294117647059,-0.168779431699573,"M000098PCAB",FALSE,"PCAB"
"671",822,"T005015PCAB","PCAB","moist",828,-0.284967219657592,-0.134003195120708,66345.2229585799,97.3076923076923,0.150964024536884,"T005015PCAB",FALSE,"PCAB"
"672",823,"M000015PCAB","PCAB","moderate",778,0.178034983790778,0.613538175059743,109659.947669421,75.7272727272727,0.435503191268965,"M000015PCAB",FALSE,"PCAB"
"673",824,"M000080QUSP","QUSP","moderate",480,0.0589121972863249,0.137774864324187,171227.4980625,74.25,0.0788626670378621,"M000080QUSP",TRUE,"QUSP"
"674",825,"C004021FASY","FASY","moderate",476,0.424826704641171,0.385117944457255,86137.3058836806,56.2083333333333,-0.039708760183916,"C004021FASY",FALSE,"FASY"
"675",826,"P000805FASY","FASY","acid",560,-0.234898246081564,0.0259352844258926,158368.1528525,127.45,0.260833530507457,"P000805FASY",FALSE,"FASY"
"676",827,"C004229PCAB","PCAB","moderate",678,0.142793825253867,0.0673178658303404,517863207.711284,61.4444444444444,-0.0754759594235266,"C004229PCAB",FALSE,"PCAB"
"677",828,"C004022PISY","PISY","acid",461,0.463589956021529,0.199034301254855,62829.794,86,-0.264555654766674,"C004022PISY",FALSE,"PISY"
"678",829,"P800039FASY","FASY","moderate",1169,-0.484763325728546,-0.455603173403968,65390.3318224852,145.076923076923,0.029160152324578,"P800039FASY",FALSE,"FASY"
"679",830,"P810204FASY","FASY","moist",747.11,-0.130265765670191,0.129780691535461,289722.6,180,0.260046457205652,"P810204FASY",FALSE,"FASY"
"680",832,"V002370PCAB","PCAB","moderate",632,-0.0668677255537556,0.250698657286098,140819.877885,73.475,0.317566382839854,"V002370PCAB",FALSE,"PCAB"
"681",833,"P810121PCAB","PCAB","acid",1020.25,-0.224586165196939,-0.104793105411316,326499.201125,233,0.119793059785623,"P810121PCAB",FALSE,"PCAB"
"682",834,"M000034PCAB","PCAB","rich",400,0.434039589270277,0.76341068781486,81165.342035503,81.6923076923077,0.329371098544583,"M000034PCAB",FALSE,"PCAB"
"683",835,"T005020PCAB","PCAB","moist",883,0.244284877781506,0.00897973824757328,9023.32872,96.6,-0.235305139533933,"T005020PCAB",FALSE,"PCAB"
"684",836,"C004039PISY","PISY","moderate",446,0.144800207457195,0.0153305647543927,63771.1039872,102.24,-0.129469642702802,"C004039PISY",FALSE,"PISY"
"685",837,"P811004PCAB","PCAB","moist",1245.22,-0.168738892645752,0.141403546650466,166736.3724,234,0.310142439296218,"P811004PCAB",FALSE,"PCAB"
"686",838,"P810115PCAB","PCAB","rich",1020.25,-0.196821157947975,-0.235176986291044,223053.187207031,181.3125,-0.038355828343069,"P810115PCAB",FALSE,"PCAB"
"687",840,"C004059FASY","FASY","rich",923,-0.562032226700972,-0.285695964551327,120000.537687075,201.904761904762,0.276336262149645,"C004059FASY",FALSE,"FASY"
"688",841,"C004048FASY","FASY","moderate",633,0.0166755322293548,-0.289438488437819,79214.8747361111,73.6666666666667,-0.306114020667174,"C004048FASY",FALSE,"FASY"
"689",842,"M000012PCAB","PCAB","moderate",870,-0.273182908284977,0.0921219260396316,150547.854111111,74.8333333333333,0.365304834324609,"M000012PCAB",FALSE,"PCAB"
